34,73,33,1283,4.1,9.2,0.6,2.3,3.5,6.9,0.7,1,1.3,3.1,4.4,4.8,0.5,0.3,2.4,2.3,9.5,FALSE
27,82,82,2653,4.5,9,0.2,0.6,4.3,8.4,1.8,2.3,2.6,6.2,8.8,2.1,1.2,1.3,1.5,3.4,11.1,FALSE
23,59,18,1334,3.6,8.1,1,2.7,2.6,5.4,3.4,4.3,0.7,3.7,4.4,5,1.2,0.6,1.8,3.2,11.7,FALSE
30,24,0,394,3.9,10.7,0.6,3.8,3.3,6.9,2.2,2.6,1.2,4.4,5.6,5.1,1.6,0.5,1.9,4.6,10.7,FALSE
30,73,73,2459,7.8,16.5,1.7,4.2,6.1,12.2,4.4,5.5,0.9,3.2,4.1,6.2,1.3,0.2,3.1,2.9,21.7,TRUE
23,81,81,2409,7.2,13.6,0,0.1,7.2,13.5,2,5.3,5.2,11.5,16.7,1.3,1.9,1.3,2.3,3.5,16.5,TRUE
31,64,7,1362,4.1,9.1,2,5.4,2.1,3.8,1.1,1.7,0.8,5.1,5.9,3.2,1.1,0.4,1.9,4.1,11.5,FALSE
36,53,2,841,4,9.4,2.3,5.7,1.7,3.7,1.5,1.9,0.8,4.2,4.9,2.1,0.6,0.3,1.2,2.9,11.8,FALSE
36,23,2,366,3.5,8.9,2,5.6,1.6,3.2,1.4,1.9,0.5,4.1,4.6,2,0.6,0.2,1.4,3.1,10.4,FALSE
36,30,0,475,4.3,9.9,2.5,5.8,1.8,4,1.7,2,1,4.2,5.2,2.3,0.7,0.4,1.1,2.7,12.8,FALSE
22,78,7,1333,3.2,8.5,0.6,2,2.6,6.5,1,1.6,0.6,3.8,4.5,5.1,2.1,1,2.4,4.8,7.9,FALSE
28,62,62,2070,9.6,17.8,2,5.4,7.5,12.4,5.8,6.7,0.7,8.2,8.9,5.2,1.1,1.7,2.4,2,27,TRUE
25,5,0,62,3.5,11,2.3,9.3,1.2,1.7,4.6,5.2,0.6,3.5,4.1,0,0.6,0,0.6,0.6,13.9,FALSE
20,19,2,146,5.7,15.8,2.5,8.6,3.2,7.2,1,2,2,8.1,10.1,1.7,0.2,0.2,3.5,1.5,14.8,FALSE
29,62,13,1500,5.5,13.3,3.6,9.5,2,3.9,0.9,1,0.4,2.7,3.2,1.7,0.8,0.1,0.7,1.7,15.6,FALSE
31,74,33,1998,4.5,10,0.8,2.4,3.7,7.6,1.7,2.3,0.3,3.3,3.7,4.3,1.4,0.5,2.4,2.7,11.4,FALSE
22,31,31,786,9.2,19.6,1.6,4.5,7.5,15.2,8.7,11.2,2.8,8.3,11.1,3,1.2,3.5,5.4,5.1,28.7,TRUE
26,64,28,1501,3.5,7.7,1.2,3.3,2.3,4.4,2.1,2.6,1.7,4.6,6.2,1.5,1.1,0.5,1.4,4,10.3,FALSE
22,53,2,588,5.5,12.7,1.7,4.3,3.9,8.4,1.3,1.5,0.6,2.2,2.8,5.3,1.5,0.1,2.8,3.6,14,FALSE
22,31,0,196,4.6,11.8,1.1,2.9,3.5,8.8,0.4,0.6,0.7,2.8,3.5,6.2,1.1,0,4.4,5.3,10.7,FALSE
22,22,2,392,6,13.2,1.9,5,4,8.3,1.7,2,0.5,1.9,2.4,4.8,1.7,0.2,1.9,2.7,15.6,FALSE
27,40,6,788,6.9,16.9,1.9,5.4,4.9,11.5,3.2,4.2,0.6,5.7,6.3,5.7,1.6,0.4,2.8,2.7,18.8,TRUE
27,26,0,474,6.9,17.2,1.6,5.3,5.3,11.9,3.4,4.4,0.5,6.1,6.5,6.9,1.7,0.3,3,3.1,18.8,TRUE
27,14,6,314,6.8,16.4,2.4,5.5,4.4,10.9,2.8,3.9,0.8,5,5.8,3.8,1.4,0.6,2.5,2.2,18.7,FALSE
21,66,26,1228,4.5,10.6,1.3,4.4,3.3,6.3,1.7,2.1,0.9,3,3.9,3.3,0.6,0.4,2.3,4.3,12.1,FALSE
27,61,34,1296,6.3,11.6,0,0.2,6.3,11.4,3.6,5.2,5.1,7.7,12.8,1.5,1.2,1.1,1.6,3.4,16.3,TRUE
30,2,0,35,4.1,12.3,4.1,9.3,0,3.1,0,0,1,2.1,3.1,9.3,2.1,0,3.1,1,12.3,FALSE
25,50,39,1186,6.2,12.7,0.1,0.3,6.1,12.4,2,3.3,2.8,6.5,9.3,1.7,1.4,1.2,1.8,3.1,14.4,TRUE
21,42,0,386,5.8,14.7,0.7,2.1,5.1,12.7,3.3,4.6,0.3,3.5,3.8,5.4,1.7,0.7,2.8,3.5,15.5,FALSE
24,66,0,1040,4.4,7.7,0,0,4.4,7.7,2.1,3.2,4.3,6.5,10.8,1.4,0.9,0.6,1.1,3.8,10.9,TRUE
32,80,11,1700,4.7,10.9,1,3,3.7,7.8,1.1,1.4,0.7,3.9,4.6,4,1.4,0.5,1.8,2.6,11.4,FALSE
23,46,29,1197,4.8,11.8,2,5.3,2.8,6.6,2.2,2.7,0.6,2.7,3.3,5.2,1.3,0.3,2.1,2.7,13.9,FALSE
23,10,0,151,4.3,11.7,1.9,6.4,2.4,5.2,2.4,3.8,1,1.9,2.9,4.1,0.5,0.5,3.3,2.6,12.9,FALSE
23,36,29,1046,4.9,11.9,2.1,5.1,2.8,6.7,2.2,2.5,0.6,2.9,3.4,5.3,1.4,0.2,1.9,2.7,14,FALSE
23,81,35,1642,2.7,7.3,1.2,4.2,1.5,3.1,1,1.3,1.2,3.7,4.9,1.5,1.1,0.5,1,2.7,7.7,FALSE
23,36,0,285,4.5,12.5,2.1,6.7,2.4,5.8,0.6,0.8,0.3,2.7,2.9,2.9,0.1,0,1.4,2.5,11.9,FALSE
24,68,66,2234,6.6,15,2.1,5.8,4.5,9.2,3.6,4.5,0.7,2.7,3.4,3.3,1.1,0.1,2.3,2.9,18.8,FALSE
33,69,40,1284,3.3,9.1,1.9,5.7,1.4,3.4,1.5,1.8,0.3,4.1,4.3,3.8,1,0.3,2.2,2.8,10,FALSE
26,65,35,1525,3.8,9.5,0.9,3,2.9,6.5,2.3,3,0.8,3.3,4.1,7.9,1.3,0.1,2.4,3.1,11,FALSE
33,74,15,1398,6.1,13.4,3.5,8.6,2.6,4.8,1.6,1.9,1,6.5,7.5,1.2,0.8,1,1.4,3.6,17.4,TRUE
